drzava,leto,ime,N1,N2,N3,N4,N5,N6,empty,skupaj,absolutno_mesto,relativno_mesto,nagrada,spol
MNG,1974,Tschmdin Enchbat,3,4,0,4,1,1,,13,111,20.86,,
MNG,1974,Ratschagin Odnjan,5,1,0,0,1,1,,8,131,6.47,,
MNG,1974,Serenchumgyn Tschargalsaichan,0,1,0,3,0,1,,5,136,2.88,,
MNG,1973,Badam Batzorig,1,0,2,3,1,0,,7,105,16.13,,
MNG,1973,Ishjamts Enkhchuluun,0,4,1,2,0,0,,7,105,16.13,,
MNG,1973,Mendsaikhan Enkhsaikhan,3,6,2,3,6,0,,20,51,59.68,Bronze medal,
MNG,1973,Luvsandagva Enkhtaivan,1,6,1,3,1,0,,12,84,33.06,,
MNG,1973,Baasandorj Erdenebileg,0,5,1,0,1,0,,7,105,16.13,,
MNG,1973,Tuvdendorj Galbaatar,3,0,2,0,1,0,,6,110,12.1,,
MNG,1973,Baldandoj Ganbat,1,0,1,0,0,0,,2,122,2.42,,
MNG,1973,Ishdorj Javkhlant,1,0,2,1,0,0,,4,116,7.26,,
MNG,1972,?,,,,,,,,2,98,8.49,,
MNG,1972,?,,,,,,,,4,93,13.21,,
MNG,1972,?,,,,,,,,4,93,13.21,,
MNG,1972,?,,,,,,,,5,89,16.98,,
MNG,1972,?,,,,,,,,5,89,16.98,,
MNG,1972,?,,,,,,,,8,82,23.58,,
MNG,1972,?,,,,,,,,8,82,23.58,,
MNG,1972,?,,,,,,,,12,69,35.85,,
MNG,1971,?,0,0,0,0,0,0,,0,114,0.88,,
MNG,1971,?,,,,,,,,1,106,7.89,,
MNG,1971,?,,,,,,,,2,100,13.16,,
MNG,1971,?,,,,,,,,3,90,21.93,,
MNG,1971,?,,,,,,,,3,90,21.93,,
MNG,1971,?,,,,,,,,3,90,21.93,,
MNG,1971,?,,,,,,,,5,77,33.33,,
MNG,1971,?,,,,,,,,9,54,53.51,,
MNG,1970,?,,,,,,,,23,37,67.57,Bronze medal,
MNG,1970,?,,,,,,,,6,104,7.21,,
MNG,1970,?,,,,,,,,6,104,7.21,,
MNG,1970,?,,,,,,,,7,102,9.01,,
MNG,1970,?,,,,,,,,7,102,9.01,,
MNG,1970,?,,,,,,,,8,100,10.81,,
MNG,1970,?,,,,,,,,10,94,16.22,,
MNG,1970,?,,,,,,,,11,91,18.92,,
MNG,1969,Sudory Aviramedin,3,4,2,1,5,2,,17,69,38.74,,
MNG,1969,Huldorj Balcanjavin,0,0,0,1,3,0,,4,105,6.31,,
MNG,1969,Beging Dalsurhghing,1,4,2,0,4,2,,13,80,28.83,,
MNG,1969,Dambin Haltar,2,4,6,3,7,3,,25,34,70.27,Bronze medal,
MNG,1969,Tahu Kinaiatin,2,1,3,2,6,3,,17,69,38.74,,
MNG,1969,Tendvater Sotnomin,1,4,1,1,3,0,,10,88,21.62,,
MNG,1969,Batsuren Sotovin,2,4,3,1,7,4,,21,52,54.05,,
MNG,1969,Minjur Tudevjafîn,0,4,5,0,4,0,,13,80,28.83,,
MNG,1968,? G.,0,6,1,0,0,1,,8,92,4.21,,
MNG,1968,? Ja.,5,6,1,2,0,1,,15,81,15.79,,
MNG,1968,? Ji.,0,7,1,0,0,1,,9,90,6.32,,
MNG,1968,? M.,0,1,0,0,0,0,,1,96,0.0,,
MNG,1968,? O.,5,7,2,0,3,2,,19,74,23.16,,
MNG,1968,? S.,0,1,0,0,0,1,,2,95,1.05,,
MNG,1968,? T.,1,6,1,0,0,0,,8,92,4.21,,
MNG,1968,? V.,5,6,1,0,0,0,,12,87,9.47,,
MNG,1967,?,,,,,,,,5,96,3.06,,
MNG,1967,?,,,,,,,,6,93,6.12,,
MNG,1967,?,,,,,,,,7,89,10.2,,
MNG,1967,?,,,,,,,,9,83,16.33,,
MNG,1967,?,,,,,,,,10,80,19.39,,
MNG,1967,?,,,,,,,,11,76,23.47,,
MNG,1967,?,,,,,,,,13,70,29.59,,
MNG,1967,Zh. Dashdorzh,,,,,,,,26,35,65.31,Bronze medal,
MNG,1966,?,,,,,,,,5,72,0.0,,
MNG,1966,?,,,,,,,,7,71,1.41,,
MNG,1966,?,,,,,,,,8,70,2.82,,
MNG,1966,?,,,,,,,,9,69,4.23,,
MNG,1966,?,,,,,,,,12,68,5.63,,
MNG,1966,?,,,,,,,,14,67,7.04,,
MNG,1966,?,,,,,,,,15,66,8.45,,
MNG,1966,?,,,,,,,,18,62,14.08,,
MNG,1965,Suwda Bat,0,1,2,2,0,0,,5,75,6.33,,
MNG,1965,Bajasgalan Cembelzogt,1,2,0,4,1,1,,9,64,20.25,,
MNG,1965,Awgaanzeren Damdinsuren,2,0,0,6,2,1,,11,58,27.85,Special prize,
MNG,1965,Zezgee Dondow,1,0,1,2,1,1,,6,72,10.13,,
MNG,1965,Bjambashaw Dordsh,1,1,1,2,4,2,,11,58,27.85,,
MNG,1965,Jargai Gansuch,1,2,0,2,0,1,,6,72,10.13,,
MNG,1965,Baterdene Scharaw,1,1,2,2,0,4,,10,63,21.52,,
MNG,1965,Murat Tochtoin,1,1,0,2,0,1,,5,75,6.33,,
MNG,1964,*,,,,,,,,26,36,50.7,,
MNG,1964,*,,,,,,,,22,53,26.76,,
MNG,1964,*,,,,,,,,14,66,8.45,,
MNG,1964,*,,,,,,,,13,68,5.63,,
MNG,1964,Cevegmidin Mizhidorzh,,,,,,,,27,32,56.34,Bronze medal,
MNG,1964,*,,,,,,,,15,64,11.27,,
MNG,1964,*,,,,,,,,26,36,50.7,,
MNG,1964,*,,,,,,,,26,36,50.7,,
MNE,2021,David Dedić,0,0,0,0,0,0,,0,533,13.92,,moški
MNE,2021,Matija Delić,6,0,1,7,6,0,,20,143,77.02,Silver medal,moški
MNE,2021,Amir Kolić,7,0,0,0,0,0,,7,372,39.97,Honourable mention,moški
MNE,2021,Jovan  Kovačević,0,0,0,0,0,0,,0,533,13.92,,moški
MNE,2020,Miloš Barjaktarović,0,0,0,0,0,0,,0,560,9.11,,moški
MNE,2020,David Dedić,0,7,0,0,0,0,,7,445,27.8,Honourable mention,moški
MNE,2020,Matija Delić,7,7,0,7,7,0,,28,86,86.18,Silver medal,moški
MNE,2020,Amir Kolić,7,0,0,0,0,0,,7,445,27.8,Honourable mention,moški
MNE,2020,Saša Lekić,0,0,1,0,0,0,,1,532,13.66,,moški
MNE,2020,Kosta Vukićević,0,0,0,7,0,0,,7,445,27.8,Honourable mention,moški
MNE,2019,Matija Delić,7,7,0,0,2,0,,16,303,51.29,Honourable mention,moški
MNE,2019,Andrija Glomazić,0,0,0,0,1,0,,1,540,13.06,,moški
MNE,2019,Amir Kolić,3,0,0,0,1,0,,4,489,21.29,,moški
MNE,2019,Ognjen Kovaćević,1,0,0,0,2,0,,3,504,18.87,,moški
MNE,2019,Kosta Vukićević,6,0,0,1,2,0,,9,417,32.9,,moški
MNE,2018,Vladimir Bošković,1,1,0,2,0,0,,4,470,20.91,,moški
MNE,2018,Matija Delić,0,3,0,2,0,0,,5,452,23.95,,moški
MNE,2018,Nina Mitrović,7,2,0,0,1,0,,10,368,38.11,Honourable mention,ženska
MNE,2018,Kosta Vukićević,0,1,0,0,0,0,,1,538,9.44,,moški
MNE,2017,Vladimir Boskovic,7,1,0,1,0,0,,9,471,23.45,Honourable mention,moški
MNE,2017,Ognjen Djukovic,7,0,0,1,7,0,,15,292,52.61,Honourable mention,moški
MNE,2017,Marija Dosljak,0,1,0,1,0,0,,2,567,7.82,,ženska
MNE,2017,Nikola Raicevic,7,2,0,7,0,0,,16,265,57.0,Bronze medal,moški
MNE,2016,Ognjen Djukovic,0,0,0,0,0,0,,0,568,5.66,,moški
MNE,2016,Nikola Raicevic,7,3,0,7,7,0,,24,94,84.53,Silver medal,moški
MNE,2015,Ognjen Djukovic,0,1,0,0,1,0,,2,508,11.98,,moški
MNE,2015,Andjela Markovic,0,0,0,0,1,0,,1,532,7.81,,ženska
MNE,2015,Nikola Raicevic,7,1,0,7,1,0,,16,183,68.4,Bronze medal,moški
MNE,2014,Milica Dasic,3,0,0,7,0,0,,10,387,30.95,Honourable mention,ženska
MNE,2014,Olja Krstović,7,0,0,1,0,0,,8,421,24.87,Honourable mention,ženska
MNE,2014,Andjela Markovic,2,0,0,1,0,0,,3,483,13.77,,ženska
MNE,2013,Anton Djokaj,1,0,0,0,0,0,,1,474,10.08,,moški
MNE,2013,Ilija Gracanin,0,0,0,0,0,0,,0,494,6.27,,moški
MNE,2013,Olja Krstović,0,0,0,0,0,0,,0,494,6.27,,ženska
MNE,2013,Andjela Markovic,0,0,0,0,0,0,,0,494,6.27,,ženska
MNE,2012,Oleg Cmiljanić,1,0,0,1,0,0,,2,498,8.97,,moški
MNE,2012,Olja Krstović,2,0,0,1,0,0,,3,483,11.72,,ženska
MNE,2011,Oleg Cmiljanić,0,0,0,0,0,0,,0,544,3.38,,moški
MNE,2011,Nikola Kovačević,2,0,0,0,0,0,,2,516,8.36,,moški
MNE,2011,Olja Krstović,2,0,0,0,0,0,,2,516,8.36,,ženska
MNE,2011,Radovan Krtolica,7,0,0,1,1,0,,9,378,32.92,Honourable mention,moški
MNE,2010,Marko Jovicevic,0,0,0,0,0,0,,0,501,4.03,,moški
MNE,2010,Vedran Kasalica,0,0,0,0,0,0,,0,501,4.03,,moški
MNE,2010,Radovan Krtolica,0,0,0,7,0,0,,7,418,19.96,Honourable mention,moški
MNE,2010,Beco Merulic,0,0,0,0,0,0,,0,501,4.03,,moški
MNE,2009,Radovan Krtolica,1,5,1,0,0,0,,7,393,30.5,,moški
MNE,2009,Nikola Milinkovic,7,0,1,5,0,0,,13,283,50.0,Honourable mention,moški
MNE,2009,Milorad Vujkovic,1,1,0,1,0,0,,3,459,18.79,,moški
MNE,2009,Sonja Vuksanovic,0,0,0,0,0,0,,0,547,3.19,,ženska
MNE,2008,Marica Knežević,7,1,0,4,0,0,,12,297,44.57,Honourable mention,ženska
MNE,2008,Radovan Krtolica,7,0,0,0,0,0,,7,392,26.78,Honourable mention,moški
MNE,2008,Nikola Milinković,0,5,0,0,0,0,,5,424,20.79,,moški
MNE,2007,Aleksandar Jacimović,0,1,0,0,0,0,,1,482,7.32,,moški
MNE,2007,Marica Knežević,1,0,0,5,1,0,,7,402,22.74,,ženska
MNE,2007,Nikola Milinković,0,1,0,7,1,0,,9,344,33.91,Honourable mention,moški
MAR,2021,Aya Aguerjout,2,0,0,7,0,0,,9,332,46.44,Honourable mention,ženska
MAR,2021,Youssef Bouhtouch,2,0,0,0,0,0,,2,470,24.11,,moški
MAR,2021,Adam El Kharraze,0,0,0,2,0,0,,2,470,24.11,,moški
MAR,2021,Moaad Elmoutassim,5,0,0,0,0,0,,5,426,31.23,,moški
MAR,2021,Ismail Guennoun,0,0,0,0,7,0,,7,372,39.97,Honourable mention,moški
MAR,2021,Mohammed Ayoub Mebtoul,1,0,0,7,0,0,,8,348,43.85,Honourable mention,moški
MAR,2020,Aya Aguerjout,7,7,0,0,0,0,,14,317,48.62,Honourable mention,ženska
MAR,2020,Abderrahmane Driouch,7,0,0,0,0,0,,7,445,27.8,Honourable mention,moški
MAR,2020,Adam El Oirghi,0,0,0,0,0,0,,0,560,9.11,,moški
MAR,2020,Inès El-Bouzaidi Tiali,4,0,0,0,1,0,,5,498,19.19,,ženska
MAR,2020,Mohammed Lagmah,0,0,0,0,0,0,,0,560,9.11,,moški
MAR,2020,Mohammed Ayoub Mebtoul,0,0,0,0,0,0,,0,560,9.11,,moški
MAR,2019,Zakaria Ajerame,7,1,0,2,2,0,,12,376,39.52,Honourable mention,moški
MAR,2019,Marouane Chafi,6,1,0,7,2,0,,16,303,51.29,Honourable mention,moški
MAR,2019,Mariam El Khatri,7,2,0,0,2,0,,11,386,37.9,Honourable mention,ženska
MAR,2019,Adam El Oirghi,6,0,0,1,2,0,,9,417,32.9,,moški
MAR,2019,Ines El-Bouzaidi Tiali,7,1,0,1,1,0,,10,402,35.32,Honourable mention,ženska
MAR,2019,Ziad Eddine Oumzil,7,7,0,7,1,0,,22,168,73.06,Bronze medal,moški
MAR,2018,Aymen Echarghaoui,7,0,0,0,4,1,,12,338,43.17,Honourable mention,moški
MAR,2018,Ahmed El Bajdali,7,1,0,0,0,0,,8,413,30.52,Honourable mention,moški
MAR,2018,Omar El Hadri,0,0,0,6,0,0,,6,441,25.8,,moški
MAR,2018,Zakariae Hamzaoui,7,2,0,0,1,0,,10,368,38.11,Honourable mention,moški
MAR,2018,Elias Kaichouh,3,3,0,0,0,0,,6,441,25.8,,moški
MAR,2018,Imad Saidi Alaoui,3,0,0,0,1,0,,4,470,20.91,,moški
MAR,2017,Ahmed-Amine Anzali,5,0,0,7,0,0,,12,416,32.41,Honourable mention,moški
MAR,2017,Ahmed Asini,7,3,0,7,0,0,,17,188,69.54,Bronze medal,moški
MAR,2017,Mamoun Ben Chekroun,7,3,0,3,0,0,,13,390,36.64,Honourable mention,moški
MAR,2017,Fahd Et-Tahery,7,3,0,0,0,0,,10,457,25.73,Honourable mention,moški
MAR,2017,Abdellah Marzoug,4,3,0,1,0,0,,8,497,19.22,,moški
MAR,2017,El Mehdi Oudaoud,7,1,0,7,0,0,,15,292,52.61,Honourable mention,moški
MAR,2016,Houdaifa Ahmidan,2,0,0,0,0,0,,2,515,14.48,,moški
MAR,2016,Youssef Ammi,7,0,0,0,0,0,,7,443,26.46,Honourable mention,moški
MAR,2016,Joshua Noah Benabou,7,0,0,5,0,0,,12,368,38.94,Honourable mention,moški
MAR,2016,Houssam El Cheairi,7,1,0,6,4,0,,18,206,65.89,Bronze medal,moški
MAR,2016,Hajar Hanafi,6,0,0,0,0,0,,6,469,22.13,,ženska
MAR,2016,Hamza Lamsaoub,1,0,0,0,0,0,,1,539,10.48,,moški
MAR,2015,Abdellah Aznag,0,1,0,0,1,0,,2,508,11.98,,moški
MAR,2015,Ali Baouan,2,0,0,7,2,0,,11,322,44.27,Honourable mention,moški
MAR,2015,Anass El Idrissi,1,0,1,2,1,0,,5,449,22.22,,moški
MAR,2015,Yassine El Kaouni,3,0,0,2,0,0,,5,449,22.22,,moški
MAR,2015,Mouad Moutaoukil,0,0,0,0,1,0,,1,532,7.81,,moški
MAR,2015,Zouhair Ziani,0,0,0,0,3,0,,3,480,16.84,,moški
MAR,2014,Reda Bahi Slaoui,0,0,0,1,0,0,,1,507,9.48,,moški
MAR,2014,Mohammed Amine Bennouna,3,0,0,7,0,0,,10,387,30.95,Honourable mention,moški
MAR,2014,Mohamed Hibat Allah,3,0,0,1,0,0,,4,476,15.03,,moški
MAR,2014,Zouhair Khatouri,7,0,0,0,0,0,,7,446,20.39,Honourable mention,moški
MAR,2014,Amine Natik,7,0,0,0,0,0,,7,446,20.39,Honourable mention,moški
MAR,2014,Aadil Oufkir,7,0,0,7,0,0,,14,321,42.75,Honourable mention,moški
MAR,2013,Ali Barki,0,0,0,0,0,0,,0,494,6.27,,moški
MAR,2013,Majdouline Borji,0,0,0,0,1,0,,1,474,10.08,,ženska
MAR,2013,Mohammed-Amine Bouayad,1,0,0,7,0,0,,8,355,32.7,Honourable mention,moški
MAR,2013,Aymane Masrour,4,0,0,0,2,0,,6,429,18.63,,moški
MAR,2013,Bilal Mouhib,0,0,0,1,1,0,,2,460,12.74,,moški
MAR,2012,Mostafa Adnane,7,7,0,2,0,0,,16,204,62.82,Bronze medal,moški
MAR,2012,Aboubakr Amzil,5,0,0,2,0,0,,7,425,22.34,,moški
MAR,2012,Marouane Belhaouz,0,0,0,1,0,0,,1,514,6.04,,moški
MAR,2012,Mountassir Farid,5,0,0,3,0,0,,8,398,27.29,,moški
MAR,2012,Mohamed Mehdi Ouaki,7,7,0,3,0,0,,17,182,66.85,Bronze medal,moški
MAR,2011,Mohamed El Alami,6,0,4,0,7,0,,17,222,60.68,Bronze medal,moški
MAR,2011,Nizar El Idrissi,1,0,0,0,2,0,,3,491,12.81,,moški
MAR,2011,Elbaraa Elalami,7,0,7,7,1,0,,22,113,80.07,Silver medal,moški
MAR,2011,Youssef Kaichouh,7,0,0,1,1,0,,9,378,32.92,Honourable mention,moški
MAR,2011,Majdouline Laanaiya,7,0,0,0,2,0,,9,378,32.92,Honourable mention,ženska
MAR,2011,Mohammed Hamza Sayah,2,0,0,1,1,0,,4,466,17.26,,moški
MAR,2010,Amine Anoun,7,0,0,0,0,0,,7,418,19.96,Honourable mention,moški
MAR,2010,Mohamed Anass Bentaleb,7,0,0,0,0,0,,7,418,19.96,Honourable mention,moški
MAR,2010,Omar El Housni,6,0,0,7,0,0,,13,313,40.12,Honourable mention,moški
MAR,2010,Oussama El Mir,5,0,0,0,1,0,,6,445,14.78,,moški
MAR,2010,Abdelmalek Mharchi,6,0,0,1,0,0,,7,418,19.96,,moški
MAR,2010,Salim Tayou,7,1,0,7,0,0,,15,226,56.81,Bronze medal,moški
MAR,2009,Naoufal Aghbal,3,1,0,0,0,0,,4,444,21.45,,moški
MAR,2009,Mohammed Benslimane,0,1,0,0,1,0,,2,482,14.72,,moški
MAR,2009,Amine Boutaybi,5,1,0,0,1,0,,7,393,30.5,,moški
MAR,2009,Abdelilah El Hadfaoui,2,3,0,1,1,0,,7,393,30.5,,moški
MAR,2009,Rim Hariss,2,0,0,5,2,0,,9,354,37.41,,ženska
MAR,2009,Abdelatif Mharchi,0,0,0,3,0,0,,3,459,18.79,,moški
MAR,2008,Mustapha Abourouh,0,0,0,4,0,0,,4,448,16.29,,moški
MAR,2008,Oussama Alami,0,0,0,7,0,0,,7,392,26.78,Honourable mention,moški
MAR,2008,Amina Doumane,0,5,0,7,0,0,,12,297,44.57,Honourable mention,ženska
MAR,2008,Mahmoud Ezzaki,7,5,0,6,0,0,,18,186,65.36,Bronze medal,moški
MAR,2008,Amine Himedi,0,4,0,4,0,0,,8,368,31.27,,moški
MAR,2008,Mounir Zerdani,0,5,0,4,0,0,,9,346,35.39,,moški
MAR,2007,Chakour Driss,0,0,0,2,1,0,,3,454,12.72,,moški
MAR,2007,Mahmoud Ezzaki,0,1,0,7,0,0,,8,365,29.87,Honourable mention,moški
MAR,2007,Diane Idriss,0,2,0,7,1,0,,10,322,38.15,Honourable mention,moški
MAR,2007,Ibn Al Kadi Mohamed,0,0,0,0,0,0,,0,506,2.7,,moški
MAR,2007,Oudghiri Idrissi Youssefi Mohcine,3,2,0,1,1,0,,7,402,22.74,,moški
MAR,2007,Laâmarti Yassin,0,0,0,0,0,0,,0,506,2.7,,moški
MAR,2006,Ali Ameziane,7,0,0,7,0,0,,14,254,49.09,Honourable mention,moški
MAR,2006,Ali Chaer,0,0,0,2,0,0,,2,459,7.85,,moški
MAR,2006,Youssef El Azbi,3,0,0,7,0,0,,10,335,32.8,Honourable mention,moški
MAR,2006,Nadir Gmira,1,0,0,7,1,0,,9,364,26.96,Honourable mention,moški
MAR,2006,Yassine Meziani,4,0,0,2,0,0,,6,422,15.29,,moški
MAR,2006,Fayçal Yahyaoui,7,0,0,7,0,0,,14,254,49.09,Honourable mention,moški
MAR,2005,Brahim Bellahsayn,0,0,0,2,0,0,,2,396,22.85,,moški
MAR,2005,El Mehdi Kamil,0,1,0,0,0,0,,1,445,13.28,,moški
MAR,2005,Mohammed Karim Moustaide,0,1,0,1,0,0,,2,396,22.85,,moški
MAR,2005,Saif Eddine Maach,0,0,0,1,0,0,,1,445,13.28,,moški
MAR,2005,Badr Sbai,0,0,0,1,0,0,,1,445,13.28,,moški
MAR,2005,Fayçal Yahyaoui,2,0,0,7,2,0,,11,249,51.56,Honourable mention,moški
MAR,2004,Kamal Armel,7,1,0,7,3,0,,18,200,58.97,Bronze medal,
MAR,2004,Ali Jadallah Belabess,0,1,0,7,0,0,,8,351,27.84,Honourable mention,
MAR,2004,Hamid Ben Moussa,6,7,0,7,0,0,,20,169,65.36,Bronze medal,
MAR,2004,Yassine El Harti,7,4,0,7,3,0,,21,159,67.42,Bronze medal,
MAR,2004,El Mehdi Kamil,0,0,0,7,3,0,,10,316,35.05,Honourable mention,moški
MAR,2004,Saif Eddine Maach,7,1,0,0,3,0,,11,295,39.38,Honourable mention,moški
MAR,2003,Kamal Armel,0,1,0,7,0,0,,8,292,36.18,Honourable mention,
MAR,2003,Ali Jadallah Belabess,0,2,0,7,0,0,,9,269,41.23,Honourable mention,
MAR,2003,Mohamed Ben Driss Alami,2,0,0,7,2,0,,11,231,49.56,Honourable mention,
MAR,2003,Mohamed Reda Boumasmoud,0,0,0,0,1,0,,1,427,6.58,,
MAR,2003,Yassine El Harti,0,0,0,7,0,0,,7,320,30.04,Honourable mention,
MAR,2003,Cherkaoui El Machrouhi,0,0,0,7,0,0,,7,320,30.04,Honourable mention,
MAR,2002,Mohamed Ben Driss Alami,0,7,0,0,1,0,,8,308,35.77,Honourable mention,
MAR,2002,Mohammed Miri,0,1,0,0,2,0,,3,393,17.99,,
MAR,2002,Anass Nifa,0,0,0,0,2,0,,2,410,14.44,,
MAR,2002,Anass Ouazzani Chahidi,0,0,0,4,1,0,,5,360,24.9,,
MAR,2002,Mohamed Rahim,0,7,1,0,7,0,,15,201,58.16,Bronze medal,moški
MAR,2002,Ali Zouiten,0,0,0,3,3,0,,6,352,26.57,,
MAR,2001,Issam Benabid,3,0,0,0,1,0,,4,347,26.69,,moški
MAR,2001,Nail Benabid,5,7,0,0,4,0,,16,148,68.86,Bronze medal,moški
MAR,2001,Youssef El Hassnaoui,0,0,0,0,0,0,,0,446,5.72,,moški
MAR,2001,My Abdellah El Idrissi El Mrhari,4,0,0,1,2,0,,7,296,37.5,,moški
MAR,2001,Abdessamad Elalaoui,0,0,0,7,1,0,,8,277,41.53,Honourable mention,moški
MAR,2001,Mohamed Rahim,3,0,0,0,7,0,,10,243,48.73,Honourable mention,moški
MAR,2000,Nail Benabid,4,0,0,0,0,2,,6,333,27.83,,moški
MAR,2000,Souhail Hannouf,0,5,0,2,0,0,,7,309,33.04,,
MAR,2000,Tarik Hsaini,3,7,0,0,1,2,,13,190,58.91,Bronze medal,
MAR,2000,Youness Oulbacha,7,1,0,0,0,0,,8,287,37.83,Honourable mention,
MAR,2000,Mohammed Fouad Sahel,7,1,0,0,1,0,,9,260,43.7,Honourable mention,
MAR,2000,Abdelaziz Saoudi,1,3,0,0,1,0,,5,350,24.13,,
MAR,1999,Houda Anoun,2,1,0,3,0,1,,7,316,29.84,,
MAR,1999,Tarik Hsaini,4,0,0,1,0,1,,6,344,23.61,,
MAR,1999,Taha Laklalech,1,0,0,2,7,1,,11,227,49.67,Honourable mention,
MAR,1999,Adil Ousti,7,0,1,3,0,1,,12,202,55.23,Bronze medal,
MAR,1999,Mohammed Fouad Sahel,4,0,0,2,0,1,,7,316,29.84,,
MAR,1999,Abdelaziz Saoudi,1,1,0,2,0,1,,5,371,17.59,,
MAR,1998,Rachid Alaoui Abdellaoui,2,0,1,7,0,0,,10,242,42.34,Honourable mention,
MAR,1998,Youssef Azzana,2,0,0,1,0,0,,3,340,18.9,,
MAR,1998,Mohamed Abdou El Hajaoui,2,0,0,0,7,0,,9,253,39.71,Honourable mention,
MAR,1998,Mohamed Jaouad Karmoun,2,0,1,4,0,0,,7,281,33.01,,
MAR,1998,Taha Laklalech,2,0,1,0,0,0,,3,340,18.9,,
MAR,1998,Adil Ousti,2,0,1,0,7,0,,10,242,42.34,Honourable mention,
MAR,1997,Ahmed Assalih,5,1,1,0,3,0,,10,285,38.13,,moški
MAR,1997,Youness Azemou,0,0,0,0,5,0,,5,364,20.92,,
MAR,1997,Abdessamad Kasri,1,7,0,0,2,0,,10,285,38.13,Honourable mention,
MAR,1997,M. Amjad Mjouel,4,0,0,0,2,0,,6,356,22.66,,
MAR,1997,Mohamed Tahiri,1,7,0,0,2,0,,10,285,38.13,Honourable mention,
MAR,1997,Mourad Tazi,4,0,0,3,0,0,,7,340,26.14,,
MAR,1996,Hadja Abdel Kader,0,0,1,0,0,0,,1,392,7.57,,
MAR,1996,Zeouita Ahmed,0,0,1,0,0,0,,1,392,7.57,,
MAR,1996,Ahmed Assalih,1,0,2,0,0,0,,3,353,16.78,,moški
MAR,1996,Riffi Hicham,0,0,1,0,0,0,,1,392,7.57,,
MAR,1996,Oueld Lebled Hassan,0,0,1,0,0,0,,1,392,7.57,,
MAR,1996,Belhaj Soulami Tarik,2,7,2,1,0,0,,12,180,57.68,Bronze medal,
MAR,1995,Mounssif Aderkaoui,7,5,3,7,7,0,,29,90,78.35,Silver medal,
MAR,1995,Abdellatif Badidi,7,5,7,7,0,1,,27,114,72.51,Bronze medal,
MAR,1995,Tarik Belhaj Soulami,7,0,0,6,0,1,,14,245,40.63,Honourable mention,
MAR,1995,Rachid Rabih,7,4,1,6,7,0,,25,137,66.91,Bronze medal,
MAR,1995,Charaf Tahiri,7,7,1,4,0,0,,19,193,53.28,Bronze medal,
MAR,1995,Abdelmajid Youssfi,7,7,3,7,0,0,,24,148,64.23,Bronze medal,
MAR,1994,Mounssif Aderkaoui,0,7,0,1,4,0,,12,268,30.47,Honourable mention,
MAR,1994,Mouloud Belkouh,0,7,0,7,1,0,,15,230,40.36,Honourable mention,
MAR,1994,Faris Derrij,0,7,0,6,7,0,,20,176,54.43,Bronze medal,
MAR,1994,Hatim Marouane,2,7,0,7,7,0,,23,143,63.02,Bronze medal,
MAR,1994,Abdelwahab Missa,1,7,0,2,7,0,,17,205,46.88,Honourable mention,
MAR,1994,Abdelmajid Youssfi,0,7,0,4,7,0,,18,193,50.0,Honourable mention,
MAR,1993,Mohammed Amine Ouadhiri,0,0,0,3,4,0,,7,241,41.75,,
MAR,1993,Hassan El Hadi,1,2,0,3,0,0,,6,265,35.92,,
MAR,1993,Jamal El Ouafi,0,2,0,3,1,0,,6,265,35.92,,
MAR,1993,Mohammed Kamal Benziane,7,0,0,0,1,0,,8,225,45.63,Honourable mention,
MAR,1993,Hatim Marouane,7,0,0,3,4,0,,14,151,63.59,Bronze medal,
MAR,1993,Mohammed Rida Laraki,0,0,0,7,1,0,,8,225,45.63,Honourable mention,
MAR,1992,Malik Benbrahim,5,1,0,0,0,2,,8,211,34.58,,
MAR,1992,Youssef El Ouerkhaoui,0,5,0,3,0,0,,8,211,34.58,,
MAR,1992,Mohamed-Reda Laraki,7,0,0,0,1,0,,8,211,34.58,Honourable mention,
MAR,1992,Mohamed Marzak,0,0,0,0,0,0,,0,318,1.25,,
MAR,1992,Adil Rechaï,5,4,0,2,0,0,,11,180,44.24,,
MAR,1992,Tarik Tamim,7,1,0,0,0,2,,10,192,40.5,Honourable mention,
MAR,1991,Youssef El Ouerkhaoui,4,1,0,0,1,0,,6,253,20.5,,
MAR,1991,Noureddine Frej,7,7,0,0,1,0,,15,175,45.11,Honourable mention,
MAR,1991,Kamal Khales,0,7,3,0,1,0,,11,210,34.07,Honourable mention,
MAR,1991,Adil Reghaï,4,0,1,0,7,0,,12,202,36.59,Honourable mention,
MAR,1991,Rachid Sabouni,7,4,0,0,0,0,,11,210,34.07,Honourable mention,
MAR,1991,Cherif Youssfi,4,7,3,7,7,2,,30,72,77.6,Bronze medal,
MAR,1990,Jbira Arouggou,1,1,0,2,3,1,,8,257,16.61,,
MAR,1990,Youssfi Chrif,1,2,3,2,2,0,,10,225,27.04,,
MAR,1990,Youssef El Hajjam,7,6,2,6,5,3,,29,37,88.27,Silver medal,
MAR,1990,Belfkira Hamid,5,1,5,3,0,1,,15,156,49.51,,
MAR,1990,Bennant Mohamed Karim,1,0,3,2,3,0,,9,239,22.48,,
MAR,1989,Youssef El Hajjam,0,7,0,3,0,0,,10,196,32.76,Honourable mention,
MAR,1989,Med Badreddine El Quazzani,0,4,0,1,7,0,,12,181,37.93,Honourable mention,
MAR,1989,Abdelkrim Karim,1,7,0,0,7,0,,15,165,43.45,Honourable mention,
